,NUMBER,S,NAME,INCHI_KEY,SMILES,ACTIVITY_LABEL,ACTIVITY_PROBABILITY
5052,#5563,S,2-decyl-5*6-dimethoxy-3-methylcyclohexa-2*5-diene-1*4-dione,VMEGFMNVSYVVOM-UHFFFAOYSA-N,CCCCCCCCCCC1=C(C)C(=O)C(OC)=C(OC)C1=O,0.0,0.249847322702
4788,#5288,S,4-(2*5-diamino-5-hydroxy-pentyl)-phenol,VTBBVHAOBBELOH-KOLCDFICSA-N,N[C@@H](O)CC[C@@H](N)Cc1ccc(O)cc1,0.0,0.249780490994
111,#123,S,temazepam,SEQDDYPDSLOBDC-UHFFFAOYSA-N,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.0,0.249777302146
5150,#5666,S,2-acetylamino-4-methyl-pentanoic acid (1-formyl-2-phenyl-ethyl)-amide,QRDDFQYJOFVDNR-HOTGVXAUSA-N,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)Cc1ccccc1,0.0,0.249703735113
1832,#1986,S,gm6001,NITYDPDXAAFEIT-DYVFJYSZSA-N,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0.0,0.249468177557
3290,#3630,S,adamantane-1-carboxylic acid-5-dimethylamino-naphthalene-1-sulfonylamino-butyl-amide,RCSLIFYNVZXHOC-UHFFFAOYSA-N,CN(C)c1cccc2c(S(=O)(=O)NCCCCNC(=O)C34CC5CC(CC(C5)C3)C4)cccc12,0.0,0.249272733927
3929,#4347,S,bunamiodyl,CWRBDUIQDIHWJZ-UHFFFAOYSA-N,CCCC(=O)Nc1c(I)cc(I)c(/C=C(\CC)C(=O)O)c1I,0.0,0.248541921377
501,#542,S,estrone,DNXHEGUUPJUMQT-CBZIJGRNSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0.0,0.248450413346
5905,#6443,S,n-(3-carboxypropanoyl)-l-norvaline,HRAPDLBXHOBAKA-LURJTMIESA-N,CCC[C@H](NC(=O)CCC(=O)O)C(=O)O,0.0,0.247756034136
641,#694,S,biperiden,YSXKPIUOCJLQIE-UHFFFAOYSA-N,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.0,0.247680097818
5276,#5797,S,(s)-4-isopropoxycarbonyl-6-methoxy-3-methylthiomethyl-3*4-dihydroquinoxalin-2(1h)-thione,GWKIPRVERALPRD-ZDUSSCGKSA-N,COc1ccc2c(c1)N(C(=O)OC(C)C)[C@@H](CSC)C(=S)N2,0.0,0.247383266687
4010,#4431,S,oxibendazole,RAOCRURYZCVHMG-UHFFFAOYSA-N,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,0.0,0.24735763669
1092,#1169,S,cefotetan,SRZNHPXWXCNNDU-RHBCBLIFSA-N,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.0,0.247254401445
3966,#4385,S,febuxostat,BQSJTQLCZDPROO-UHFFFAOYSA-N,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0.0,0.246867477894
5255,#5776,S,4-[(cyclopropylethynyl)oxy]-6-fluoro-3-isopropylquinolin-2(1h)-one,YVJFHKQYMKKIHK-UHFFFAOYSA-N,CC(C)c1c(OC#CC2CC2)c2cc(F)ccc2[nH]c1=O,0.0,0.246144086123
722,#776,S,testolactone,BPEWUONYVDABNZ-DZBHQSCQSA-N,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,0.0,0.246024534106
984,#1054,S,chlormezanone,WEQAYVWKMWHEJO-UHFFFAOYSA-N,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0.0,0.245018154383
5773,#6304,S,(3r)-3-hydroxy-2*2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2*2-dimethylpropanoate,KVQSHCZSRKQWCB-LBPRGKRZSA-N,CC(C)(C)C(=O)OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS,0.0,0.244080230594
6179,#6735,S,carfilzomib,BLMPQMFVWMYDKT-NZTKNTHTSA-N,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,0.0,0.243704155087
4791,#5291,S,(1s)-2-[(2s*5r)-2-(aminomethyl)-5-ethynylpyrrolidin-1-yl]-1-cyclopentyl-2-oxoethanamine,XYVMJMYCUZCIPB-AVGNSLFASA-N,C#C[C@H]1CC[C@@H](CN)N1C(=O)[C@@H](N)C1CCCC1,0.0,0.243498519063
2778,#3051,S,octahydroindole-2-carboxylic acid,CQYBNXGHMBNGCG-RNJXMRFFSA-N,O=C(O)[C@@H]1C[C@@H]2CCCC[C@H]2N1,0.0,0.243222847581
5663,#6192,S,n-(3-aminopropyl)-2-nitrobenzenamine,GVGDDEYVTBKACE-UHFFFAOYSA-N,NCCCNc1ccccc1[N+](=O)[O-],0.0,0.243154764175
4258,#4740,S,halcinonide,MUQNGPZZQDCDFT-JNQJZLCISA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,0.0,0.242738172412
3686,#4081,S,(3s*8ar)-3-(4-hydroxybenzyl)hexahydropyrrolo[1*2-a]pyrazine-1*4-dione,LSGOTAXPWMCUCK-RYUDHWBXSA-N,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@H]12,0.0,0.241973459721
323,#345,S,cefalotin,XIURVHNZVLADCM-IUODEOHRSA-N,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0.0,0.241557776928
679,#732,S,methylphenobarbital,ALARQZQTBTVLJV-UHFFFAOYSA-N,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0.0,0.241418331861
5016,#5527,S,(6ar*11as*11br)-10-acetyl-9-hydroxy-7*7-dimethyl-2*6*6a*7*11a*11b-hexahydro-11h-pyrrolo[1'*2':2*3]isoindolo[4*5*6-cd]indol-11-one,RLOAZVAJNNPPDI-DQYPLSBCSA-N,CC(=O)C1=C(O)N2[C@H](C1=O)[C@H]1c3c[nH]c4cccc(c34)C[C@H]1C2(C)C,0.0,0.241186127067
3837,#4243,S,(3beta*20r)-cholest-5-ene-3*20-diol,MCKLJFJEQRYRQT-MGNSQDQZSA-N,CC(C)CCC[C@@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,0.241139814258
1334,#1431,S,(r)-mesopram,PCCPERGCFKIYIS-AWEZNQCLSA-N,CCCOc1cc([C@]2(C)CNC(=O)O2)ccc1OC,0.0,0.240913391113
2348,#2564,S,3-(2-aminoethyl)-4-(aminomethyl)heptanedioic acid,QMRGRIXXWLVLTR-JGVFFNPUSA-N,NCC[C@@H](CC(=O)O)[C@@H](CN)CCC(=O)O,0.0,0.240817993879
1154,#1243,S,allylestrenol,ATXHVCQZZJYMCF-XUDSTZEESA-N,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0.0,0.240805804729
107,#119,S,lovastatin,PCZOHLXUXFIOCF-BXMDZJJMSA-N,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.0,0.240516677499
4206,#4672,S,mevastatin,AJLFOPYRIVGYMJ-INTXDZFKSA-N,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.0,0.240516677499
2257,#2460,S,5-mercapto-2-nitro-benzoic acid,GANZODCWZFAEGN-UHFFFAOYSA-N,O=C(O)c1cc(S)ccc1[N+](=O)[O-],0.0,0.240495115519
3812,#4216,S,2-hydroxy-3*5-diiodobenzoic acid,DHZVWQPHNWDCFS-UHFFFAOYSA-N,O=C(O)c1cc(I)cc(I)c1O,0.0,0.240245550871
545,#590,S,naltrexone,DQCKKXVULJGBQN-XFWGSAIBSA-N,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.0,0.239649534225
5589,#6116,S,5-bromo-3-(pyrrolidin-1-ylsulfonyl)-1h-indole-2-carboxamide,FEPUPYVRZUWCQB-UHFFFAOYSA-N,NC(=O)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCC1,0.0,0.239389374852
5527,#6053,S,4-[3-(dibenzylamino)phenyl]-2*4-dioxobutanoic acid,RMWVENXKUQXLPW-UHFFFAOYSA-N,O=C(O)C(=O)CC(=O)c1cccc(N(Cc2ccccc2)Cc2ccccc2)c1,0.0,0.238698258996
153,#166,S,cefmetazole,SNBUBQHDYVFSQF-HIFRSBDPSA-N,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.0,0.237628147006
4084,#4523,S,atl-2502,WVKSUFYQOHQCMM-UHFFFAOYSA-N,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)c1cccc(S(=O)(=O)O)c1,0.0,0.237426266074
490,#528,S,simvastatin,RYMZZMVNJRMUDD-HGQWONQESA-N,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.0,0.237252637744
80,#90,S,oseltamivir,VSZGPKBBMSAYNT-RRFJBIMHSA-N,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,0.0,0.237048685551
855,#917,S,fenofibrate,YMTINGFKWWXKFG-UHFFFAOYSA-N,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.0,0.236790493131
4635,#5133,S,4-bromo-3-(carboxymethoxy)-5-(4-hydroxyphenyl)thiophene-2-carboxylic acid,QZWUMLLRAVGBHC-UHFFFAOYSA-N,O=C(O)COc1c(C(=O)O)sc(-c2ccc(O)cc2)c1Br,0.0,0.23667883873
2704,#2967,S,fluorotryptophane,INPQIVHQSQUEAJ-VIFPVBQESA-N,N[C@@H](Cc1c[nH]c2ccc(F)cc12)C(=O)O,0.0,0.236573562026
3724,#4122,S,chromophore (gly-tyr-gly),MRAAQGZJTBRUBQ-TVQRCGJNSA-N,C[C@H](O)[C@@H](N)C1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC=O,0.0,0.235743865371
346,#369,S,lenalidomide,GOTYRUGSSMKFNF-UHFFFAOYSA-N,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0.0,0.235041648149
5118,#5633,S,6-(3-methyl-1*4-dioxo-1*4-dihydronaphthalen-2-yl)hexanoic acid,ICGRXHWXPCXIKM-UHFFFAOYSA-N,CC1=C(CCCCCC(=O)O)C(=O)c2ccccc2C1=O,0.0,0.234734237194
381,#408,S,carteolol,LWAFSWPYPHEXKX-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0.0,0.234514817595
1673,#1804,S,n-butyl-benzenesulfonamide,IPRJXAGUEGOFGG-UHFFFAOYSA-N,CCCCNS(=O)(=O)c1ccccc1,0.0,0.234467744827
962,#1030,S,thiamylal,XLOMZPUITCYLMJ-UHFFFAOYSA-N,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,0.0,0.233601391315
449,#483,S,ulobetasol,LEHFPXVYPMWYQD-XHIJKXOTSA-N,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0.0,0.233587488532
4630,#5128,S,(3s)-n-(3-bromophenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide,MVPIURCUINFSAB-LBPRGKRZSA-N,O=C(Nc1cccc(Br)c1)[C@H]1CC(=O)N(C2CCCCC2)C1,0.0,0.233090519905
5208,#5727,S,gibberellin a3,IXORZMNAPKEEDV-SNTJWBGVSA-N,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0.0,0.232304021716
2472,#2704,S,adamantane-1-carboxylic acid-5-dimethylamino-naphthalene-1-sulfonylamino-octyl-amide,FZFMMSSQQXCBGM-UHFFFAOYSA-N,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCNC(=O)C34CC5CC(CC(C5)C3)C4)cccc12,0.0,0.2320869416
4975,#5485,S,(2z)-2-cyano-n-(2*2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide,DDSLONVJHZPSBB-UHFFFAOYSA-N,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(Cl)c1,0.0,0.231876775622
403,#435,S,azelaic acid,BDJRBEYXGGNYIS-UHFFFAOYSA-N,O=C(O)CCCCCCCC(=O)O,0.0,0.231812641025
5967,#6510,S,benzothiazole,MAJHCCQPIDXPAN-QMMMGPOBSA-N,N=C(N)NCCC[C@H](N)C(=O)c1nc2ccccc2s1,0.0,0.231576174498
495,#535,S,mitotane,JWBOIMRXGHLCPP-UHFFFAOYSA-N,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0.0,0.231397032738
788,#843,S,bromfenac,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0.0,0.231345951557
6257,#6819,S,dexetimide,LQQIVYSCPWCSSD-HSZRJFAPSA-N,O=C1CC[C@@](c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,0.0,0.23078738153
4349,#4842,S,(5s*6s)-6-[(r)acetoxyeth-2-yl]-penem-3-carboxylatepropane,NEPDBQXSCUYOPA-VHRDEZTHSA-N,CCCOC(=O)C1=CS[C@H]2[C@@H]([C@@H](C)OC(C)=O)C(=O)N12,0.0,0.229483962059
1564,#1686,S,dcka* 5*7-dichlorokynurenic acid,BGKFPRIGXAVYNX-UHFFFAOYSA-N,O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1,0.0,0.229312494397
3923,#4339,S,(5-bromo-4-chloro-3-indolyl)-a-d-mannose,OPIFSICVWOWJMJ-HAAGFXOZSA-N,OC[C@H]1O[C@H](Oc2c[nH]c3ccc(Br)c(Cl)c23)[C@@H](O)[C@@H](O)[C@@H]1O,0.0,0.229041740298
825,#887,S,busulfan,COVZYZSDYWQREU-UHFFFAOYSA-N,CS(=O)(=O)OCCCCOS(C)(=O)=O,0.0,0.228958666325
1978,#2145,S,geldanamycin,ABSFNWZPSSCIHH-UPLAMSTMSA-N,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC([NH])=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,0.0,0.228940650821
4151,#4608,S,romidepsin,OHRURASPPZQGQM-QOJCHSLYSA-N,C/C=C1\NC(=O)[C@H]2CSSCCC=C[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,0.0,0.228745743632
2066,#2241,S,cyclic adenosine monophosphate,IVOMOUWHDPKRLL-ASCDQALMSA-N,Nc1ncnc2c1ncn2[C@H]1O[C@@H]2CO[P@@](=O)(O)O[C@@H]2[C@@H]1O,0.0,0.22873800993
4256,#4736,S,difluprednate,WYQPLTPSGFELIB-JTQPXKBDSA-N,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0,0.228076398373
4750,#5250,S,5-chloro-n-{4-[(1r)-1*2-dihydroxyethyl]phenyl}-1h-indole-2-carboxamide,SHCHFGSUYJUEBR-INIZCTEOSA-N,O=C(Nc1ccc([C@@H](O)CO)cc1)c1cc2cc(Cl)ccc2[nH]1,0.0,0.228033646941
1713,#1848,S,2-chlorodideoxyadenosine,FNLILOONPKMGST-NTSWFWBYSA-N,Nc1nc(Cl)nc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.0,0.228010386229
143,#156,S,metoprolol,IUBSYMUCCVWXPE-UHFFFAOYSA-N,COCCc1ccc(OCC(O)CNC(C)C)cc1,0.0,0.227766215801
5552,#6078,S,(2z)-n-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide,YUDQXOMZBLEWBH-UHFFFAOYSA-N,COc1ccccc1-c1ccc(NC(=O)/C(C#N)=C(/C)O)c(Cl)c1,0.0,0.227627381682
1133,#1222,S,tiotropium,LERNTVKEWCAPOY-DZZGSBJMSA-N,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,0.0,0.227521136403
2620,#2874,S,(2s*5s)-5-carboxymethylproline,LIZWYFXJOOUDNV-UHNVWZDZSA-N,O=C(O)C[C@H]1CC[C@@H](C(=O)O)N1,0.0,0.227296128869
1006,#1076,S,bromocriptine,OZVBMTJYIDMWIL-AYFBDAFISA-N,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.0,0.226692959666
3241,#3572,S,(6*7-dihydro-5h-cyclopenta[d]imidazo[2*1-b]thiazol-2-yl]-4*7-dihydro[1*4]thiazepine-3*6-dicarboxylic acid,CHNMLWCTGYMVFH-GFCCVEGCSA-N,O=C(O)C1=CN=C(C(=O)O)CS[C@H]1c1cn2c3c(sc2n1)CCC3,0.0,0.22645150125
2026,#2198,S,etheno-nad,LWAISUABIKYXTN-BVNNLCGGSA-N,O=[P@@](O)(OC[C@@H]1O[C@@H](n2cnc3c2ncn2ccnc32)[C@H](O)[C@H]1O)O[P@](=O)(O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H]1O,0.0,0.226446643472
6235,#6797,S,fluclorolone acetonide,NJNWEGFJCGYWQT-VSXGLTOVSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,0.22626465559
6,#15,S,biotin,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,0.0,0.226251855493
3794,#4197,S,5-[(3as*4r*6ar)-2-oxohexahydro-1h-thieno[3*4-d]imidazol-4-yl]pentanoic acid,YBJHBAHKTGYVGT-OOZYFLPDSA-N,O=C(O)CCCC[C@H]1SC[C@@H]2NC(=O)N[C@@H]21,0.0,0.226251855493
3328,#3672,S,alpha-ketoisovalerate,QHKABHOOEWYVLI-UHFFFAOYSA-N,CC(C)C(=O)C(=O)O,0.0,0.226123392582
2630,#2888,S,2-oxo-4-methylpentanoic acid,BKAJNAXTPSGJCU-UHFFFAOYSA-N,CC(C)CC(=O)C(=O)O,0.0,0.226123392582
1628,#1757,S,2-oxo-3-pentenoic acid,IWARWSDDJHGZOW-UHFFFAOYSA-N,C/C=C/C(=O)C(=O)O,0.0,0.226123392582
2801,#3082,S,2-benzyl-3-iodopropanoic acid,CRYXPGIJLMKFPX-VIFPVBQESA-N,O=C(O)[C@H](CI)Cc1ccccc1,0.0,0.22537446022
4326,#4819,S,(1s)-2-[(2s*5r)-2-(aminomethyl)-5-prop-1-yn-1-ylpyrrolidin-1-yl]-1-cyclopentyl-2-oxoethanamine,RIKCMKYTGBHVSX-IHRRRGAJSA-N,CC#C[C@H]1CC[C@@H](CN)N1C(=O)[C@@H](N)C1CCCC1,0.0,0.225212529302
3225,#3550,S,n*n*n-trimethyl-2-(phosphonooxy)ethanaminium,YHHSONZFOIEMCP-UHFFFAOYSA-O,C[N+](C)(C)CCOP(=O)(O)O,0.0,0.225188672543
1538,#1653,S,hyperforin,IWBJJCOKGLUQIZ-UHFFFAOYSA-N,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)C1(C(=O)C(C)C)C2=O,0.0,0.224985167384
5591,#6118,S,1-methyl-5-(2-phenoxymethyl-pyrrolidine-1-sulfonyl)-1h-indole-2*3-dione,PFAYCUAUBOGVDX-AWEZNQCLSA-N,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCC[C@H]3COc3ccccc3)ccc21,0.0,0.22485755384
6029,#6574,S,ubiquinone-2,SQQWBSBBCSFQGC-UHFFFAOYSA-N,COC1=C(OC)C(=O)C(C/C=C(\C)CCC=C(C)C)=C(C)C1=O,0.0,0.223749920726
3919,#4334,S,5-n-undecyl-6-hydroxy-4*7-dioxobenzothiazole,QCWGBMWYLYKEIU-UHFFFAOYSA-N,CCCCCCCCCCCC1=C(O)C(=O)c2scnc2C1=O,0.0,0.223716408014
515,#559,S,chlorpropamide,RKWGIWYCVPQPMF-UHFFFAOYSA-N,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.0,0.223384067416
2143,#2329,S,latrunculin a,DDVBPZROPPMBLW-SDLUEBNPSA-N,C/C1=C/C(=O)O[C@@H]2C[C@@H](CC[C@H](C)/C=C\C=C/CC1)O[C@@](O)([C@@H]1CSC(=O)N1)C2,0.0,0.223154649138
4693,#5192,S,4-(2-chlorophenyl)-8-(2-hydroxyethyl)-6-methylpyrrolo[3*4-e]indole-1*3(2h*6h)-dione,WHMQZCPGFZBLBG-UHFFFAOYSA-N,Cn1cc(CCO)c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,0.0,0.223092541099
6459,#7064,S,scopolamine butylbromide,YBCNXCRZPWQOBR-WVHCHWADSA-N,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,0.0,0.222635254264
5343,#5867,S,(2-carbamoylmethyl-5-propyl-octahydro-indol-7-yl)acetic acid,OMLOGGCSARAIGZ-UHFFFAOYSA-N,CCCc1cc(CC(=O)O)c2[nH]c(CC(N)=O)cc2c1,0.0,0.222407773137
5972,#6515,S,n-(4-chlorophenyl)-1*2*3*4-tetrahydroisoquinoline-7-sulfonamide,UVSIFVBCHJEYJP-UHFFFAOYSA-N,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CNCC2,0.0,0.222399815917
5652,#6181,S,3-{isopropyl[(trans-4-methylcyclohexyl)carbonyl]amino}-5-phenylthiophene-2-carboxylic acid,RZXQBIKGWSLVEK-WOVMCDHWSA-N,CC(C)N(c1cc(-c2ccccc2)sc1C(=O)O)C(=O)[C@H]1CC[C@@H](C)CC1,0.0,0.222294449806
3108,#3415,S,1-(2-chlorophenyl)-3*5-dimethyl-1h-pyrazole-4-carboxylic acid ethyl ester,XQCKNCFQOJFQFK-UHFFFAOYSA-N,CCOC(=O)c1c(C)nn(-c2ccccc2Cl)c1C,0.0,0.221955731511
909,#973,S,oxamniquine,XCGYUJZMCCFSRP-UHFFFAOYSA-N,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0.0,0.22164529562
3903,#4316,S,5-hydroxyvaleric acid,PHOJOSOUIAQEDH-UHFFFAOYSA-N,O=C(O)CCCCO,0.0,0.221300944686
1507,#1622,S,pimelic acid,WLJVNTCWHIRURA-UHFFFAOYSA-N,O=C(O)CCCCCC(=O)O,0.0,0.221122041345
4359,#4852,S,1-({2-[2-(4-chlorophenyl)ethyl]-1*3-dioxolan-2-yl}methyl)-1h-imidazole,NPIOYRIZNLPLDH-UHFFFAOYSA-N,Clc1ccc(CCC2(Cn3ccnc3)OCCO2)cc1,0.0,0.221075803041
3127,#3435,S,ru78299,NAYNUXXSJZLKPW-UHFFFAOYSA-N,Cc1cc(C=O)c(OP(=O)(O)O)c(C=O)c1,0.0,0.220866337419
4961,#5469,S,5-amino-6-cyclohexyl-4-hydroxy-2-isobutyl-hexanoic acid,INCRGCAIRMMQQJ-ILXRZTDVSA-N,CC(C)C[C@H](C[C@H](O)[C@@H](N)CC1CCCCC1)C(=O)O,0.0,0.22056928277
3414,#3769,S,4-(3*14-dihydroxy-10*13-dimethyl-hexadecahydro-cyclopenta[a]phenanthren-17-yl)-5h-furan-2-one,XZTUSOXSLKTKJQ-VDJKCIMNSA-N,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@@]12O,0.0,0.220026597381
5148,#5664,S,(3r)-n-(4-chlorophenyl)-3-(hydroxymethyl)-1*2*3*4-tetrahydroisoquinoline-7-sulfonamide,YTBGBMPLINFTBQ-OAHLLOKOSA-N,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CN[C@@H](CO)C2,0.0,0.219910651445
1574,#1697,S,(s)-blebbistatin,LZAXPYOBKSJSEX-GOSISDBHSA-N,Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2,0.0,0.219525560737
4894,#5398,S,(3as)-3a-hydroxy-7-methyl-1-phenyl-1*2*3*3a-tetrahydro-4h-pyrrolo[2*3-b]quinolin-4-one,KAJFGRLMKVNMLH-GOSISDBHSA-N,Cc1ccc2c(c1)N=C1N(c3ccccc3)CC[C@@]1(O)C2=O,0.0,0.219525560737
4893,#5397,S,(3as)-3a-hydroxy-5-methyl-1-phenyl-1*2*3*3a-tetrahydro-4h-pyrrolo[2*3-b]quinolin-4-one,NJBBBRZNBVLTRZ-GOSISDBHSA-N,Cc1cccc2c1C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2,0.0,0.219525560737
4785,#5285,S,(2e)-n-hydroxy-3-[1-methyl-4-(phenylacetyl)-1h-pyrrol-2-yl]prop-2-enamide,UFQOXIMRSMFQRI-UHFFFAOYSA-N,Cn1cc(C(=O)Cc2ccccc2)cc1/C=C/C(=O)NO,0.0,0.21930116415
3916,#4331,S,inecalcitol,HHGRMHMXKPQNGF-ZKNOEPHOSA-N,C[C@H](CC#CC(C)(C)O)[C@H]1CC[C@@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C,0.0,0.219038009644
2516,#2755,S,n'-(2s*3r)-3-amino-4-cyclohexyl-2-hydroxy-butano-n-(4-methylphenyl)hydrazide,IQMLIGOOOFEBAH-CVEARBPZSA-N,Cc1ccc(NNC(=O)[C@@H](O)[C@H](N)CC2CCCCC2)cc1,0.0,0.218855246902
4765,#5265,S,trans-4-(7-carbamoyl-1h-benzimidazol-2-yl)-1-propylpiperidinium,KXSIHXHEHABEJX-UHFFFAOYSA-N,CCCN1CCC(c2nc3cccc(C(N)=O)c3[nH]2)CC1,0.0,0.21854186058
